Division_Code,Division_Title,SubDivision_Code,SubDivision_Title,Group_Code,Group_Title,Family_Code,Family_Title,NCO_2015_Code,Occupation_Title,QP_NOS_Reference
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0300,Editor,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0302,Script Editor,02
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0400,Sub-Editor,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0500,Poet,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0601,Script Writer,01
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0602,Script Researcher,02
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0701,Associate – Editorial,01
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0801,Associate – Learning,01
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0901,Technical Writer – Product Documentation,01
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0902,Technical Writer – Application Development,02
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.0903,Technical Writer – Technical Documentation/ Writing,03
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2641,Authors and Related Writers,2641.9900,"Authors, Journalists and Other Writers",00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2642,Journalists,2642.0100,News Reporter,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2642,Journalists,2642.0200,Columnist,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2642,Journalists,2642.0300,Freelance Journalist,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2642,Journalists,2642.0400,Commentary Writer,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2642,Journalists,2642.0500,Radio Commentator,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2642,Journalists,2642.0600,Commentator (Motion Picture),00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2643,"Translators, Interpreters and Other Linguists",2643.0100,Language Specialist,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2643,"Translators, Interpreters and Other Linguists",2643.0200,Translator,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2643,"Translators, Interpreters and Other Linguists",2643.0300,Interpreter,00
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2643,"Translators, Interpreters and Other Linguists",2643.0401,Language Translator – Software Products,01
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2643,"Translators, Interpreters and Other Linguists",2643.0402,Language Translator – IT Services,02
2,Professionals,26,"Legal, Social and Cultural Professionals",264,"Authors, Journalists and Linguists",2643,"Translators, Interpreters and Other Linguists",2643.9900,"Philologists, Translators and Interpreters, Other",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.0100,Sculptor,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.0200,Modeller (Except Stone),00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.0300,Stone Modeller,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.0400,"Painter, Fine Art",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.0500,"Renovator, Paintings",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.0600,Cartoonist,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2651,Visual Artists,2651.9900,"Visual Artists, Other",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.0100,Music Composer,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.0200,Orchestra Conductor,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.0300,Singer,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.0400,"Instrumental Musician, String Instrument",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.0500,"Instrumental Musician, Percussion Instrument",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.0600,"Instrumental Musician, Wind Instrument",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2652,"Musicians, Singers and Composers",2652.9900,"Musicians, Singers and Composers, Other",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2653,Dancers and Choreographers,2653.0100,Choreographer,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2653,Dancers and Choreographers,2653.0200,Nattuvan,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2653,Dancers and Choreographers,2653.0300,Dancer,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2653,Dancers and Choreographers,2653.9900,"Choreographers and Dancers, Other",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0100,"Director, Theatrical",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0200,"Director, Music",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0300,Dance Director,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0351,Live Action Director,51
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0400,"Director, Research (Motion Picture, Radio & TV)",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0500,"Manager, Recreation and Entertainment",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0600,"Producer, Stage",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0700,"Producer, Film",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0800,Production Manager (Motion Picture),00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.0901,Lighting Artist,01
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2654,"Film, Stage and Related Directors and Producers",2654.9900,"Stage and Film Directors, Other",00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2655,Actors,2655.0100,Actor and Actress,00
2,Professionals,26,"Legal, Social and Cultural Professionals",265,Creative and Performing Artists,2655,Actors,2655.0200,Extra,00
